Actividad,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,VALENCE,TOT_CHG,ATOM_CHG,NON_STD_ATOM,AROMATICITY,N_WARNINGS,MW,GD,nAT,nSK,nBT,nBO,RBN,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nHet,nX,H%,C%,N%,O%,X%,totalcharge,nCIC,nCIR,TRS,Rbrid,NRS,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,ALOGP,SAtot,SAacc,SAdon,Vx,VvdwMG,VvdwZAZ,BLTF96,BLTD48,BLTA96,Ro5,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_06,DLS_07,DLS_cons,LLS_01,LLS_02,CMC-80,CMC-50,Inflammat-80,Inflammat-50,Depressant-80,Depressant-50,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50
1,18.08,0.35,2.5,12.2,0,0,0,0,0,0,408.55,0.08128079,50,29,54,33,5,0,0,21,21,21,6,0,0,1,1,0,0,0,0,1,8,1,42,42,12,0,2,0,5,6,26,1,4,0,0,4,1,0,1,0,0,0,0,-0.30230255,113.4142,60.56,88.8,4.3784566,4.6693,464.0316834,83.20493048,18.01075068,484.6179402,201.9909591,333.28,-5.11168811,-5.47953377,-5.6084566,0,0.75,1,1,0.8,0.5,1,1,0.86428571,0.16666667,0.75,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1,15.9,0.31,1.27,11.46,0,0,0,0,0,0,436.61,0.07526882,56,31,60,35,5,0,0,21,25,23,6,0,0,1,1,0,0,0,0,1,8,1,44.64285714,41.07142857,10.71428571,0,1.78571429,0,5,6,28,1,4,0,0,3,1,1,0,0,1,0,0,-0.32868719,122.6162,60.56,88.8,4.80819954,5.5817,516.1851548,83.20493048,18.01075068,531.4285714,221.175644,367.88,-5.47696961,-5.88778956,-6.03819954,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19.6,0.37,5.59,11.41,0,0,0,0,0,0,461.62,0.06628788,66,33,68,35,10,2,0,11,33,24,5,2,0,0,2,0,0,0,0,0,9,2,50,36.36363636,7.57575758,3.03030303,3.03030303,0,3,3,16,0,3,0,0,2,1,0,0,0,0,0,0,0.2219362,123.5721,79.26,79.26,3.84098726,3.5055,627.6696509,136.1414254,36.02150137,583.8870432,242.6750177,431.12,-4.65483917,-4.9689379,-5.07098726,0,1,0.66666667,0.83333333,1,1,1,1,0.92857143,0.16666667,0.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,14.47,0.28,3.02,9.16,0,0,0,0,0,0,501.69,0.06190476,73,36,76,39,9,2,0,11,37,27,5,2,0,0,2,0,0,0,0,0,9,2,50.68493151,36.98630137,6.84931507,2.73972603,2.73972603,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,0.17597383,135.4437,79.26,79.26,4.44483098,4.3656,673.5324498,136.1414254,36.02150137,636.0631229,264.0586569,470.66,-5.16810634,-5.54258944,-5.67483098,1,0.5,0.83333333,0.66666667,0.9,1,0.83333333,1,0.81904762,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.97,0.31,5.1,8.36,0,0,0,0,0,0,463.59,0.06628788,64,33,66,35,10,2,0,11,31,23,5,3,0,0,2,0,0,0,0,0,10,2,48.4375,35.9375,7.8125,4.6875,3.125,0,3,3,16,0,3,0,0,2,1,0,0,0,0,0,0,0.2519827,120.7424,88.49,88.49,2.88501263,2.0459,616.7085093,147.1413133,36.02150137,570.2325581,237.0789173,422.61,-3.84226074,-4.060762,-4.11501263,0,1,0.66666667,0.83333333,1,1,1,1,0.92857143,0.33333333,0.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19.1,0.37,5.4,10.5,0,0,0,0,0,0,435.58,0.0688172,62,31,63,32,10,2,0,11,31,22,5,2,0,0,2,0,0,0,0,0,9,2,50,35.48387097,8.06451613,3.22580645,3.22580645,0,2,2,11,0,2,0,0,1,1,0,0,0,0,0,0,0.25692521,116.0319,79.26,79.26,3.4222057,3.0445,611.6397284,136.1414254,36.02150137,555.1162791,230.8837209,408.88,-4.29887485,-4.57109542,-4.6522057,0,1,0.83333333,0.83333333,1,1,1,1,0.95238095,0.16666667,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0,13.81,0.26,1.61,8.38,0,0,0,0,0,0,377.65,0.07977208,66,27,67,28,11,1,0,5,39,21,5,1,0,0,0,0,0,0,0,0,6,0,59.09090909,31.81818182,7.57575758,1.51515152,0,0,2,2,10,0,2,0,0,2,0,0,0,0,0,0,0,0.23069234,111.9628,62.19,62.19,3.1442967,3.5795,608.8550461,81.07627184,36.02150137,544.6843854,226.6083547,392.11,-4.0626522,-4.30708187,-4.3742967,0,1,0.83333333,0.83333333,1,1,0.83333333,0.5,0.85714286,0.16666667,0.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,15.5,0.29,2.99,10.56,0,0,0,0,0,0,423.67,0.07311828,68,31,71,34,9,1,0,11,37,25,5,1,0,0,0,0,0,0,0,0,6,0,54.41176471,36.76470588,7.35294118,1.47058824,0,0,4,5,21,1,3,0,0,3,1,0,0,1,0,0,0,0.16103754,126.0948,62.19,62.19,3.73791829,3.8139,611.9385734,81.07627184,36.02150137,580.7973422,241.4087468,417.77,-4.56723055,-4.87102238,-4.96791829,0,1,1,0.83333333,1,1,1,1,0.97619048,0.16666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13.25,0.25,0.16,7.68,0,0,0,0,0,0,407.43,0.07816092,46,30,50,34,2,0,1,21,16,22,5,0,0,0,3,0,0,0,0,0,8,3,34.7826087,47.82608696,10.86956522,0,6.52173913,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.31590454,105.3939,70.29,70.29,5.10020268,5.2891,433.5492868,109.3882326,16.78552955,455.8471761,190.1996623,327.93,-5.72517228,-6.16519255,-6.33020268,0,0.75,0.83333333,0.83333333,0.5,0.5,0.83333333,1,0.75,0.33333333,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.79,0.31,2.78,8.18,0,0,0,0,0,0,414.5,0.07526882,53,31,57,35,5,0,1,21,22,24,4,3,0,0,0,0,0,0,0,0,7,0,41.50943396,45.28301887,7.54716981,5.66037736,0,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.36064975,116.7638,85.09,85.09,2.0502289,3.7629,499.1204705,80.84454898,16.78552955,506.5614618,210.9842057,359.69,-3.13269456,-3.26771745,-3.2802289,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,0.875,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
1,17.14,0.33,2.11,9.47,0,0,0,0,0,0,418.91,0.07816092,49,30,53,34,3,0,1,21,19,23,4,2,0,0,0,1,0,0,0,1,7,1,38.7755102,46.93877551,8.16326531,4.08163265,2.04081633,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.34891959,114.4197,75.86,75.86,2.80936445,5.0008,481.0283293,69.84466109,16.78552955,493.7375415,205.7285006,348.81,-3.77795978,-3.98889622,-4.03936445,0,1,1,1,0.8,0.5,1,1,0.9,0.5,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,18.2,0.38,2.58,14.18,0,0,0,0,0,0,398.88,0.08615385,43,26,45,28,4,3,0,12,17,19,0,3,0,1,2,1,0,0,0,2,7,3,39.53488372,44.18604651,0,6.97674419,6.97674419,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.72240126,95.8803,51.21,59.59,4.60600644,4.9361,459.0564054,99.37810564,0,441.2126246,184.2018953,332.13,-5.30510547,-5.69570612,-5.83600644,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.5,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,15.14,0.3,3.04,6.27,0,0,0,0,0,0,347.41,0.09782609,38,24,41,27,2,2,0,16,14,15,5,2,0,1,1,0,0,0,0,1,9,1,36.84210526,39.47368421,13.15789474,5.26315789,2.63157895,0,4,7,22,2,2,0,0,2,2,0,0,1,1,0,0,-0.17742472,88.7116,83.88,92.26,1.81589006,2.5032,366.1253516,94.24016298,16.66300743,379.435216,158.8832852,264.6,-2.93350655,-3.04509555,-3.04589006,0,1,1,1,0.6,0,1,1,0.8,0.5,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
1,16.31,0.33,4.49,8.6,0,0,0,0,0,0,504.1,0.06595365,64,34,67,37,7,4,0,12,30,25,3,4,0,1,0,1,0,0,0,2,9,1,46.875,39.0625,4.6875,6.25,1.5625,0,4,4,22,0,4,1,0,0,2,1,0,0,0,0,0,0.20581834,132.3012,95.58,103.96,3.00622254,4.0943,635.3315188,132.1428682,36.02150137,610.0996678,253.4178966,450.58,-3.94528916,-4.17591141,-4.23622254,0,0.75,0.83333333,0.83333333,0.9,1,0.83333333,1,0.87857143,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.51,0.33,4.32,7.38,0,0,0,0,0,0,541.5,0.06218487,61,35,63,37,12,3,0,17,26,23,4,5,0,1,0,2,0,0,0,3,12,2,42.62295082,37.70491803,6.55737705,8.19672131,3.27868852,0,3,3,17,0,3,0,0,1,2,0,0,0,0,0,0,0.27555949,135.5726,113.76,122.14,2.32204993,3.8851,662.4336836,159.455951,60.69409384,620.8471761,257.8226132,449.8,-3.36374244,-3.52594743,-3.55204993,0,0.75,0.5,0.66666667,0.7,0.5,0.66666667,0.5,0.61190476,0.33333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.39,0.3,0.4,12.15,0,0,0,0,0,0,486.44,0.07056452,53,32,56,35,6,2,0,23,21,25,1,3,0,1,0,2,0,0,0,3,7,2,39.62264151,47.16981132,1.88679245,5.66037736,3.77358491,0,4,5,24,1,3,0,0,0,4,0,0,0,1,0,0,-0.37169974,130.8123,57.61,65.99,5.16053995,6.7373,572.3600625,88.51485589,42.68334316,566.0963455,235.3837482,405.28,-5.77645896,-6.22251295,-6.39053995,0,0.75,0.66666667,0.83333333,0.5,0.5,0.83333333,1,0.72619048,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20.6,0.44,3.75,14.66,0,0,0,0,0,0,386.87,0.09,42,25,44,27,3,2,0,12,17,18,0,3,0,1,2,1,0,0,0,2,7,3,40.47619048,42.85714286,0,7.14285714,7.14285714,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.27733075,92.2345,54.37,62.75,4.45863151,4.4925,453.3995697,116.9165218,42.68334316,424.9501661,177.5369533,317.47,-5.17983679,-5.55569994,-5.68863151,0,0.75,1,1,0.8,0.5,1,1,0.86428571,0.5,0.875,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,0,0,0,0,0,0,0,0,0,0,640.91,0.04541063,98,46,99,47,18,4,0,12,52,35,4,7,0,0,0,0,0,0,0,0,11,0,53.06122449,35.71428571,4.08163265,7.14285714,0,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,1.34130694,175.73,146.3,146.3,2.58599228,5.3721,993.4401789,222.419393,96.71559521,864.2857143,357.5925059,646.67,-3.58809344,-3.77669267,-3.81599228,1,0.5,0.5,0.5,0.8,1,0.33333333,0,0.51904762,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.92,0.34,3.39,10.62,0,0,0,0,0,0,466.66,0.06653226,64,32,65,33,13,2,0,11,32,23,4,2,0,1,2,0,0,0,0,1,9,2,50,35.9375,6.25,3.125,3.125,0,2,2,11,0,2,0,0,1,1,0,0,0,0,0,0,0.23894479,124.4594,74.33,102.57,3.58047752,4.7308,636.1897787,136.1414254,36.02150137,589.10299,244.8127008,433.69,-4.43340589,-4.72145364,-4.81047752,0,1,0.66666667,0.83333333,1,1,0.83333333,0.5,0.83333333,0.16666667,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.29,0.29,2.76,10.15,0,0,0,0,0,0,498.15,0.06818182,69,33,72,36,6,3,0,6,36,24,3,4,0,1,0,1,0,0,0,2,9,1,52.17391304,34.7826087,4.34782609,5.79710145,1.44927536,0,4,4,24,0,4,0,0,0,4,0,0,0,0,0,0,-0.72111588,130.9479,70.16,78.54,2.84078274,4.5288,648.7762017,88.22495543,0,615.2657807,255.535156,454.74,-3.80466533,-4.01874361,-4.07078274,0,1,0.83333333,1,1,1,1,1,0.97619048,0.33333333,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.56,0.31,3.73,14.71,0,0,0,0,0,0,497.69,0.06773619,68,34,72,38,4,3,0,6,34,25,3,2,0,1,3,0,0,0,0,1,9,3,50,36.76470588,4.41176471,2.94117647,4.41176471,0,5,8,29,3,2,0,0,2,2,1,1,0,0,1,1,-0.33364697,129.5415,52.65,61.03,4.54721729,5.0546,603.5148363,110.2411639,16.40499744,589.5681063,245.0033223,445.1,-5.25513469,-5.63985642,-5.77721729,0,0.75,0.66666667,1,1,1,1,1,0.91666667,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.95,0.32,5.96,11.51,0,0,0,0,0,0,526.69,0.06349206,69,36,73,40,4,4,0,6,33,25,4,3,0,1,3,0,0,0,0,1,11,3,47.82608696,36.23188406,5.79710145,4.34782609,4.34782609,0,5,8,29,3,2,0,0,2,2,1,1,0,0,1,1,-0.2999255,133.173,72.96,81.34,3.34232915,3.1025,623.8599704,138.5104048,16.40499744,608.7541528,252.8664561,462.25,-4.23097978,-4.4952127,-4.57232915,0,0.75,0.83333333,0.83333333,0.9,1,0.83333333,1,0.87857143,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20.29,0.42,4.46,12.82,0,0,0,0,0,0,457.96,0.07356322,52,30,54,32,6,3,0,12,22,21,1,4,0,1,2,1,0,0,0,2,9,3,42.30769231,40.38461538,1.92307692,7.69230769,5.76923077,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.28288949,109.6908,72.47,80.85,4.25613924,5.198,543.4785669,128.3887442,18.01075068,514.3521595,214.1771145,386.52,-5.00771836,-5.36333228,-5.48613924,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,17.08,0.36,2.39,11.35,0,0,0,0,0,0,399.92,0.08615385,46,26,48,28,4,2,0,12,20,19,1,2,0,1,2,1,0,0,0,2,7,3,43.47826087,41.30434783,2.17391304,4.34782609,6.52173913,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,0.28903809,98.6234,60.16,68.54,4.68162604,4.5334,469.2613223,107.1303661,32.89718747,455.1827243,189.927346,336.98,-5.36938213,-5.76754474,-5.91162604,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.33333333,0.875,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,18.91,0.39,3.83,11.95,0,0,0,0,0,0,457.96,0.07356322,52,30,54,32,6,3,0,12,22,21,1,4,0,1,2,1,0,0,0,2,9,3,42.30769231,40.38461538,1.92307692,7.69230769,5.76923077,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.28288949,109.6908,72.47,80.85,4.25613924,5.198,543.4785669,128.3887442,18.01075068,514.3521595,214.1771145,386.52,-5.00771836,-5.36333228,-5.48613924,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,740.06,0.03918723,114,53,115,54,21,5,0,12,61,40,5,8,0,0,0,0,0,0,0,0,13,0,53.50877193,35.0877193,4.38596491,7.01754386,0,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,1.9512121,202.0979,175.4,175.4,2.36750805,5.8658,1153.119731,265.5750707,114.7263459,1000.498339,413.417352,750.32,-3.40238184,-3.56913265,-3.59750805,1,0.5,0.5,0.5,0.8,1,0.33333333,0,0.51904762,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25.69,0.54,5.78,13.14,0,0,0,0,0,0,337.86,0.10822511,38,22,41,25,2,2,0,11,16,15,3,2,0,1,0,1,0,0,0,2,7,1,42.10526316,39.47368421,7.89473684,5.26315789,2.63157895,0,4,7,23,3,2,0,0,1,3,0,1,1,0,1,0,-0.21997422,85.975,66.06,74.44,2.27603278,3.2177,368.764338,62.49452016,16.66300743,377.9734219,158.2841893,267.92,-3.32462786,-3.48223114,-3.50603278,0,1,1,1,0.8,0.5,1,1,0.9,0.5,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
1,18.25,0.36,4.39,9.81,0,0,0,0,0,0,424.41,0.08128079,41,29,45,33,2,2,0,17,12,18,4,2,0,1,4,0,0,0,0,1,11,4,29.26829268,43.90243902,9.75609756,4.87804878,9.75609756,0,5,11,28,4,2,0,0,2,3,1,0,2,1,1,0,-0.1998854,95.6079,78.95,87.33,2.4856066,3.5359,392.5851659,139.1205028,16.66300743,416.6611296,174.1398072,308.71,-3.50276561,-3.68132627,-3.7156066,0,1,1,1,0.6,0.5,1,1,0.87142857,0.5,0.875,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,21.21,0.42,5.65,11.4,0,0,0,0,0,0,424.41,0.08128079,41,29,45,33,2,2,0,17,12,18,4,2,0,1,4,0,0,0,0,1,11,4,29.26829268,43.90243902,9.75609756,4.87804878,9.75609756,0,5,11,28,4,2,0,0,2,3,1,0,2,1,1,0,-0.1998854,95.9214,78.95,87.33,2.4856066,4.075,392.5851659,139.1205028,16.66300743,416.6611296,174.1398072,308.71,-3.50276561,-3.68132627,-3.7156066,0,1,1,1,0.6,0.5,1,1,0.87142857,0.5,0.875,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,18.09,0.39,5.38,11.24,0,0,0,0,0,0,519.08,0.06818182,58,33,61,36,4,4,0,12,25,22,2,4,0,2,2,1,0,0,0,3,11,3,43.10344828,37.93103448,3.44827586,6.89655172,5.17241379,0,4,5,24,1,3,0,0,0,4,0,0,0,1,0,0,-0.26194322,123.1097,83.55,100.31,4.83936445,4.5085,589.9120456,136.4696888,16.40499744,570.5980066,237.2286913,423.61,-5.50345978,-5.91739622,-6.06936445,1,0.5,0.66666667,0.83333333,0.7,0.5,0.83333333,1,0.71904762,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.14,0.29,0.23,9.45,0,0,0,0,0,0,361.5,0.08923077,45,26,48,29,4,0,1,17,19,21,3,1,0,1,0,0,0,0,0,1,5,0,42.22222222,46.66666667,6.66666667,2.22222222,0,0,4,5,23,1,3,0,0,1,3,0,0,1,0,0,0,-0.36973482,104.9247,57.94,86.18,3.79817601,5.1248,449.8986471,76.85552389,18.01075068,452.6079734,188.8721203,323.62,-4.61844961,-4.92826721,-5.02817601,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,16.6,0.31,1.13,10.61,0,0,0,0,0,0,402.56,0.08128079,51,29,55,33,4,0,0,22,22,23,4,1,0,1,0,0,0,0,0,1,6,0,43.1372549,45.09803922,7.84313725,1.96078431,0,0,5,6,28,1,4,0,0,2,3,0,0,1,0,0,0,0.19376263,116.6385,62.97,91.21,4.18218528,4.9472,488.8404782,94.26515294,60.69409384,497.9568106,207.4577093,345.96,-4.94485749,-5.29307602,-5.41218528,0,0.75,1,1,0.8,0.5,1,1,0.86428571,0.16666667,0.875,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,13.06,0.25,-0.26,7.48,0,0,0,0,0,0,418.56,0.07816092,52,30,56,34,5,0,0,22,22,23,4,2,0,1,0,0,0,0,0,1,7,0,42.30769231,44.23076923,7.69230769,3.84615385,0,0,5,6,28,1,4,0,0,2,3,0,0,1,0,0,0,-0.34891959,116.54,73.07,101.31,5.03422818,4.8968,499.8402161,91.91241532,18.01075068,507.7076412,211.4539513,354.75,-5.66909395,-6.10251677,-6.26422818,0,0.75,0.83333333,0.83333333,0.7,0.5,0.83333333,1,0.77857143,0.16666667,0.75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,16.84,0.31,3.9,7.06,0,0,0,0,0,0,461.55,0.06773619,58,34,62,38,6,0,0,23,24,24,7,2,0,0,1,0,0,0,0,0,10,1,41.37931034,41.37931034,12.06896552,3.44827586,1.72413793,0,5,6,28,1,4,0,0,2,3,0,0,1,0,0,0,0.86947677,126.6427,110.01,110.01,4.24865108,3.6144,561.8064214,171.6844418,78.70484453,549.4684385,228.5690322,389.97,-5.00135342,-5.35621853,-5.47865108,0,0.75,0.66666667,1,0.8,0.5,1,1,0.81666667,0.16666667,0.625,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,12.27,0.23,0.8,9.33,0,0,0,0,0,0,464.59,0.06595365,63,34,66,37,9,2,0,17,29,26,4,3,0,0,1,0,0,0,0,0,8,1,46.03174603,41.26984127,6.34920635,4.76190476,1.58730159,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,-0.75847107,130.6647,61.11,61.11,4.59321608,4.143,610.9278045,87.48835815,0,581.4784053,241.687871,426.26,-5.29423367,-5.68355528,-5.82321608,0,0.75,0.66666667,0.83333333,0.8,0.5,1,1,0.79285714,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13.96,0.26,3.1,7.73,0,0,0,0,0,0,450.51,0.07007576,56,33,60,37,5,2,0,17,23,24,4,4,0,0,1,0,0,0,0,0,9,1,41.07142857,42.85714286,7.14285714,7.14285714,1.78571429,0,5,6,29,1,4,0,0,2,2,1,0,0,1,0,0,-0.32203621,120.8084,81.34,81.34,3.436146,3.0315,544.7378209,130.1717013,42.68334316,526.3787375,219.10604,388.09,-4.3107241,-4.5843387,-4.666146,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.875,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,15.71,0.35,1.98,10.54,0,0,0,0,0,0,386.32,0.09057971,41,24,42,25,6,3,0,12,17,17,1,3,0,1,0,2,0,0,0,3,7,2,41.46341463,41.46341463,2.43902439,7.31707317,4.87804878,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,-0.25970122,99.4466,57.61,65.99,3.47167989,4.6752,471.6686178,88.51485589,42.68334316,443.5049834,185.1413866,323.96,-4.34092791,-4.61809589,-4.70167989,0,1,1,1,0.6,0.5,1,1,0.87142857,0.16666667,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,12.49,0.23,1.81,5.66,0,0,0,0,0,0,402.49,0.07586207,52,30,55,33,7,1,0,22,22,23,4,3,0,0,0,0,0,0,0,0,7,0,42.30769231,44.23076923,7.69230769,5.76923077,0,0,4,5,23,1,3,0,0,1,3,0,0,1,0,0,0,0.20993889,112.7555,88.75,88.75,1.90460573,3.1681,512.3276311,130.4099679,60.69409384,501.1960133,208.7852514,354.75,-3.00891487,-3.12937544,-3.13460573,0,1,1,1,0.6,0.5,1,1,0.87142857,0.33333333,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1,16.06,0.29,2.09,9.39,0,0,0,0,0,0,400.52,0.07586207,54,30,57,33,6,1,0,22,24,24,4,2,0,0,0,0,0,0,0,0,6,0,44.44444444,44.44444444,7.40740741,3.7037037,0,0,4,5,23,1,3,0,0,1,3,0,0,1,0,0,0,-0.38193463,115.9443,68.52,68.52,2.87487754,4.1129,516.3173299,87.7266247,18.01075068,514.8504983,214.3813518,363.26,-3.83364591,-4.05113366,-4.10487754,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
1,15.58,0.28,1.51,10.52,0,0,0,0,0,0,462.59,0.06554622,61,35,65,39,7,1,0,28,26,29,4,2,0,0,0,0,0,0,0,0,6,0,42.62295082,47.54098361,6.55737705,3.27868852,0,0,5,6,29,1,4,0,0,1,4,0,0,1,0,0,0,-0.42967856,136.0393,68.52,68.52,3.67171037,5.1451,581.6011419,87.7266247,18.01075068,592.4086379,246.1674745,418.58,-4.51095381,-4.80812485,-4.90171037,0,1,0.83333333,1,0.6,0.5,1,1,0.84761905,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.68,0.33,4.39,6.91,0,0,0,0,0,0,380.89,0.09333333,42,25,45,28,2,3,0,11,17,16,4,3,0,1,0,1,0,0,0,2,9,1,40.47619048,38.0952381,9.52380952,7.14285714,2.38095238,0,4,7,23,3,2,0,0,1,3,0,1,1,0,1,0,-0.19829378,94.1551,86.37,94.75,1.31662958,1.5174,418.9423486,90.76376109,16.66300743,420.5647841,175.7396656,302.37,-2.50913514,-2.5707981,-2.54662958,0,1,1,1,0.8,0.5,1,1,0.9,0.5,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1
0,11.94,0.25,2.27,5.48,0,0,0,0,0,0,438.98,0.07881773,52,29,55,32,4,3,0,11,23,19,4,4,0,1,0,1,0,0,0,2,10,1,44.23076923,36.53846154,7.69230769,7.69230769,1.92307692,0,4,7,23,3,2,0,0,1,3,0,1,1,0,1,0,-0.23402445,109.5825,95.6,103.98,1.67171528,3.0919,520.2771101,101.763649,16.66300743,500.5315615,208.512935,363.06,-2.81095799,-2.90812951,-2.90171528,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,20.84,0.44,4.75,13.62,0,0,0,0,0,0,431.9,0.08201058,45,28,48,31,3,3,0,11,17,18,3,2,0,1,3,1,0,0,0,2,10,4,37.77777778,40,6.66666667,4.44444444,8.88888889,0,4,7,23,3,2,0,0,1,3,0,1,1,0,1,0,-0.21711245,101.7747,66.06,74.44,3.25117848,4.3934,449.593259,107.37486,16.66300743,449.8172758,187.7283917,335.39,-4.15350171,-4.40861956,-4.48117848,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,25.22,0.52,6.36,13.81,0,0,0,0,0,0,361.88,0.09782609,40,24,43,27,2,2,1,11,16,17,3,2,0,1,0,1,0,0,0,2,7,1,40,42.5,7.5,5,2.5,0,4,7,23,3,2,0,0,1,3,0,1,1,0,1,0,-0.25970122,93.5862,66.06,74.44,2.67929109,4.1104,406.5816263,62.49452016,16.66300743,410.4983389,171.6140733,297.24,-3.66739743,-3.86532654,-3.90929109,0,1,1,1,0.8,0.5,1,1,0.9,0.5,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
